item_code,category,item,specification,unit, unit_price , purchase_year ,purchase_date,quantity,total_price,order_date,delivery_date,lead_time
AJAED00001,전기통신,OW전선,연선 14㎟,m," 2,900 ",2024,2024-07-12,24," 69,600 ",2024-07-07,2024-07-21,14
AJAEE00001,전기통신,F-CV전선,1C 2.5SQ 0.6/1KV ,m, 921 ,2024,2024-12-16,14," 12,894 ",2024-11-26,2025-03-10,104
AUAJI00001,전기통신,고주파동축케이블(KSC 3610),"ECX  5C-2V, 1×0.8㎜(소선수*소선경) 75Ω",m, 910 ,2024,2024-09-08,29," 26,390 ",2024-09-07,2024-12-26,110
AJAEG00001,전기통신,CPEV전화케이블,"0.5mm, 200P",m," 23,450 ",2024,2024-01-13,43," 1,008,350 ",2024-01-07,2024-01-19,12
AUAJK00001,전기통신,LAN(UTP) 케이블,"UTP CAT.5E/CM(U/UTP),  24AWG×4PR",m, 790 ,2024,2024-02-27,5," 3,950 ",2024-02-10,2024-04-05,55
AJAEI00001,전기통신,에나멜동선,PEW/UEW 0.14mm,kg," 18,377 ",2024,2024-01-13,36," 661,572 ",2023-12-20,2024-03-12,83
AJAEJ00001,전기통신,강제전선관,"KSC8401, 16mm, 21.0*2.20mm, 1.02kg/m",m," 3,300 ",2024,2024-01-13,17," 56,100 ",2023-12-30,2024-01-24,25
AJAHO00001,전기통신,FC통신관,50mm(1본=60m),본," 21,500 ",2024,2024-04-06,23," 494,500 ",2024-03-28,2024-08-14,139
AJAEL00001,전기통신,몰드변압기,"100KVA (22.9Kv/480Kv 이하) 3상, 표준소비효율",대," 14,600,000 ",2024,2024-12-09,47," 686,200,000 ",2024-12-07,2025-03-23,106
AJAEM00001,전기통신,배선용차단기(MCCB),"TD 100N, 정격전압:460V,50KV, 정격전류:16~100, 극수3P, 열동전자식(고정형)",대," 133,700 ",2024,2024-10-01,42," 5,615,400 ",2024-09-22,2024-10-28,36
AJAEN00001,전기통신,전자개폐기,"표준형 CMS-50, 11KW/220V, 22KW/460V, 2소자",대," 82,857 ",2024,2024-09-19,9," 745,713 ",2024-08-24,2024-08-27,3
AJAEO00001,전기통신,형광램프,"컴팩트형광등 FPL, 36W 삼파장(오스람)",EA," 1,900 ",2024,2024-07-10,40," 76,000 ",2024-06-13,2024-07-26,43
AJAEP00001,전기통신,축전지,"자동차용 축전지, BX80L/R(12V,80AH)",EA," 115,000 ",2024,2024-09-10,21," 2,415,000 ",2024-09-03,2024-12-24,112
AJAEQ00001,소방설비,ABC소화기,"1.5KG(빌딩,공장용,대종규격)",대," 21,000 ",2024,2024-02-09,6," 126,000 ",2024-01-12,2024-04-12,91
AFACR00001,건축자재,콘크리트벽돌,190*90*57mm(KS),매, 90 ,2024,2024-10-28,36," 3,240 ",2024-10-17,2025-02-16,122
AFAJU00001,건축자재,점토(미장)벽돌,190*90*57mm,매, 500 ,2024,2024-04-21,44," 22,000 ",2024-03-31,2024-07-25,116
AFAJV00001,건축자재,속빈콘크리트블록,"B-6, 150*190*390mm(KS)",매," 1,100 ",2024,2024-06-06,36," 39,600 ",2024-05-09,2024-05-28,19
AFACU00001,건축자재,대리석,"신써니메이지(브러쉬) T28(벽체용)600×900,600×1200mm",㎡," 45,000 ",2024,2024-10-15,5," 225,000 ",2024-09-28,2024-12-20,83
AFACV00001,건축자재,화강석,"화강석(원석), 포천석, A급",재," 10,000 ",2024,2024-11-24,15," 150,000 ",2024-11-15,2025-03-28,133
AFACX00001,건축자재,외장타일,"200*200*9T(파스텔, 무유, 일반컬러)",㎡," 39,000 ",2024,2024-04-01,23," 897,000 ",2024-03-26,2024-09-22,180
AFACW00001,건축자재,석재타일,"GN1515, 150*150*15T (자기질)",㎡," 31,000 ",2024,2024-12-01,44," 1,364,000 ",2024-11-14,2024-12-28,44
AFACZ00001,건축자재,그을림점토기와,한식그을림기와(중와)여와 360*300*21,매," 2,860 ",2024,2024-01-13,0, - ,2023-12-17,2024-03-25,99
AFADB00001,건축자재,플라스틱창문틀,"미서기창115*1000*1000(유리:16T, 양면색상)",Set," 87,980 ",2024,2024-09-06,27," 2,375,460 ",2024-08-26,2024-12-16,112
AFADC00001,건축자재,알루미늄새시,프로로폰(불소코팅) 에버그린,Kg," 10,900 ",2024,2024-06-03,48," 523,200 ",2024-05-17,2024-11-03,170
AFADD00001,건축자재,판유리,"맑은유리, 5mm 152.4cm*304.8cm",㎡," 9,530 ",2024,2024-06-19,10," 95,300 ",2024-06-19,2024-10-25,128
AFAJW00001,건축자재,수성도료,"KSM 6010 2종 2급 백색, 내부용,18ℓ",Can," 75,500 ",2024,2024-12-17,5," 377,500 ",2024-11-20,2025-03-24,124
AFADF00001,건축자재,유성도료(조합),"KSM 6020 1종 1급 백색, 18ℓ",Can," 221,000 ",2024,2024-12-02,30," 6,630,000 ",2024-12-01,2025-02-04,65
AFADG00001,건축자재,도로용페인트,"KSM 6080  3종 가열형, 백색, 18ℓ",Can," 97,000 ",2024,2024-10-10,19," 1,843,000 ",2024-10-08,2024-11-10,33
AFADH00001,건축자재,유성도료(에나멜),"KSM 6020  2종 1급, 백색, 18ℓ",Can," 119,350 ",2024,2024-10-04,26," 3,103,100 ",2024-09-27,2024-10-30,33
AFADJ00001,건축자재,디럭스타일,LG 3.0*300*300mm (디럭스마블),㎡," 9,200 ",2024,2024-02-09,1," 9,200 ",2024-01-30,2024-07-13,165
AFADK00001,건축자재,스티로폼,"1호 10*900*1,800mm(비중 0.030)",매," 1,940 ",2024,2024-08-07,43," 83,420 ",2024-07-28,2024-09-18,52
AFADL00001,건축자재,유리섬유보드,#64K(밀도) 50mm 1m*2m,㎡," 14,650 ",2024,2024-11-25,6," 87,900 ",2024-10-27,2025-04-09,164
AFADM00001,건축자재,합판,(내수합판)12mm*1220mm*2440mm(4*8),매," 33,700 ",2024,2024-04-10,20," 674,000 ",2024-03-22,2024-09-01,163
AFADN00001,건축자재,마이텍스,12mm*300*600mm,매," 10,400 ",2024,2024-12-11,1," 10,400 ",2024-11-13,2025-04-25,163
AFADO00001,건축자재,일반석고보드,9.5mm*900mm*1800mm,매," 4,700 ",2024,2024-06-16,25," 117,500 ",2024-05-20,2024-09-19,122
AEAJY00001,토목자재,스트레트아스팔트,AP-3  침입도 80-100mm,kg, 810 ,2024,2024-06-21,10," 8,100 ",2024-06-03,2024-06-09,6
AEACG00001,토목자재,아스콘,#467  기층용,M/T," 77,000 ",2024,2024-11-01,31," 2,387,000 ",2024-10-28,2025-03-17,140
AEACH00001,토목자재,보차도경계석,직선  200*250*1000mm,EA," 29,520 ",2024,2024-12-11,45," 1,328,400 ",2024-11-27,2025-02-13,78
AEACI00001,토목자재,보차도용콘크리트조립블록,"소형고압블록U형, 220×110×60(회색)",㎡," 10,500 ",2024,2024-03-11,26," 273,000 ",2024-02-11,2024-03-27,45
AEACJ00001,토목자재,콘크리트보차도경계블록,KSF4006  B형 18*20.5*25*100mm,EA," 7,600 ",2024,2024-12-23,45," 342,000 ",2024-12-10,2025-05-30,171
AEACK00001,토목자재,U형블록,222*110.5*60 회색,㎡," 8,500 ",2024,2024-08-26,5," 42,500 ",2024-08-03,2024-12-20,139
AEACL00001,토목자재,돌망태,"사각개비온, 아연도금철선(4종) Ø4.0mm, 2.0*1.0*1.0m",EA," 94,900 ",2024,2024-12-19,5," 474,500 ",2024-11-24,2025-04-18,145
AEACM00001,토목자재,흄관,500*42mm(보통관),본," 103,740 ",2024,2024-12-06,28," 2,904,720 ",2024-11-22,2025-04-15,144
AEAJZ00001,토목자재,콘크리트파일(PHC),A종 400*65*10m,본," 302,000 ",2024,2024-02-01,35," 10,570,000 ",2024-01-29,2024-03-02,33
AEACO00001,토목자재,V.R관,400mm*60mm(보통관 A형 2종),본," 62,800 ",2024,2024-10-11,49," 3,077,200 ",2024-10-10,2025-01-17,99
AEACP00001,토목자재,U형강널말뚝,400*150*13mm,M/T," 1,400,000 ",2024,2024-06-14,40," 56,000,000 ",2024-06-11,2024-07-04,23
AEACQ00001,토목자재,산업용화약,"뉴마이트플러스Ⅰ 25mm, 20kg",Box," 112,200 ",2024,2024-10-20,15," 1,683,000 ",2024-09-23,2024-10-17,24
AKAHP00001,기계공구,수중모터펌프,심정용 SP-1027,대," 2,140,000 ",2024,2024-07-17,6," 12,840,000 ",2024-07-14,2025-01-09,179
AKAET00001,기계공구,용접봉,연강용 4.0mm(KSE-4301),kg," 3,886 ",2024,2024-11-05,36," 139,896 ",2024-10-12,2025-02-15,126
AKAKA00001,기계공구,일반드릴,PD-10C,대," 90,000 ",2024,2024-05-04,33," 2,970,000 ",2024-04-18,2024-04-27,9
AKAEV00001,기계공구,핸드그라인더,PG-6(서울),대," 176,000 ",2024,2024-07-28,22," 3,872,000 ",2024-07-16,2024-07-22,6
AKAEW00001,기계공구,단열볼베어링,ZZ 6010(국산),EA," 9,230 ",2024,2024-10-26,49," 452,270 ",2024-10-02,2025-01-23,113
AKAEX00001,기계공구,유도전동기,저압모터 0.75KW 4P 삼상전폐(프리미엄),대," 602,000 ",2024,2024-12-11,13," 7,826,000 ",2024-11-18,2025-04-08,141
ALAEY00001,석유화학제품,나프타,공업용,ℓ, 595 ,2024,2024-07-04,7," 4,165 ",2024-06-12,2024-07-13,31
ALAEZ00001,석유화학제품,에틸렌,99.8%이상,Ton," 1,178,000 ",2024,2024-02-18,8," 9,424,000 ",2024-01-23,2024-04-15,83
ALAFA00001,석유화학제품,프로필렌,96% 화학용,Ton," 1,107,000 ",2024,2024-08-20,2," 2,214,000 ",2024-08-06,2024-10-10,65
ALAFB00001,석유화학제품,부타디엔,1.3부타디엔,Ton," 1,554,000 ",2024,2024-08-07,31," 48,174,000 ",2024-07-10,2024-07-23,13
ALAFC00001,석유화학제품,벤젠,99.9%,Ton," 1,249,000 ",2024,2024-12-09,11," 13,739,000 ",2024-11-21,2025-01-15,55
ALAFD00001,석유화학제품,톨루엔,99%,Ton," 1,015,000 ",2024,2024-09-01,15," 15,225,000 ",2024-08-19,2025-01-08,142
ALAHU00001,석유화학제품,자일렌,"P-X, para-xylene",Ton," 1,121,000 ",2024,2024-10-18,4," 4,484,000 ",2024-09-19,2025-01-03,106
ALAHV00001,석유화학제품,카프로락탐,박편 99.9%,Ton," 2,043,000 ",2024,2024-05-22,14," 28,602,000 ",2024-04-23,2024-08-30,129
ALAFG00001,석유화학제품,테레프탈산,"4CBA,25PPM이하",Ton," 996,000 ",2024,2024-07-05,22," 21,912,000 ",2024-06-30,2024-12-07,160
ALAFH00001,석유화학제품,에틸렌그리콜,MEG 99.9%,Ton," 900,000 ",2024,2024-11-13,45," 40,500,000 ",2024-10-21,2025-04-19,180
ALAKB00001,석유화학제품,염화비닐수지,(P.V.C) 일반용,Ton," 2,498,000 ",2024,2024-05-08,46," 114,908,000 ",2024-05-08,2024-06-28,51
ALAKC00001,석유화학제품,고밀도폴리에틸렌(H.D.P.E),사출용,Ton," 1,860,000 ",2024,2024-12-19,42," 78,120,000 ",2024-11-25,2025-01-02,38
ALAKD00001,석유화학제품,폴리스틸렌(P.S),GPPS,Ton," 3,000,000 ",2024,2024-09-01,29," 87,000,000 ",2024-08-15,2024-10-03,49
ALAKE00001,석유화학제품,ABS레진,일반용,Ton," 3,000,000 ",2024,2024-10-06,47," 141,000,000 ",2024-09-18,2025-02-03,138
ALAKF00001,석유화학제품,폴리프로필렌,"(P.P)수지용,일반용",Ton," 1,800,000 ",2024,2024-01-21,37," 66,600,000 ",2024-01-20,2024-01-22,2
ALAHW00001,석유화학제품,SAN레진,SAN,Ton," 2,750,000 ",2024,2024-03-26,10," 27,500,000 ",2024-03-20,2024-07-27,129
ALAFO00001,석유화학제품,페놀수지,함침용: KC-4300,kg," 2,800 ",2024,2024-05-09,19," 53,200 ",2024-05-09,2024-05-15,6
ALAFP00001,석유화학제품,페놀,99%,Ton," 1,569,000 ",2024,2024-10-16,7," 10,983,000 ",2024-09-29,2025-01-31,124
ALAFQ00001,석유화학제품,PE필름,0.03mm*90cm*183m,R/L," 37,660 ",2024,2024-08-05,0, - ,2024-07-31,2024-12-20,142
ALAFR00001,석유화학제품,PP필름,0.03mm*10cm*457m,R/L," 10,000 ",2024,2024-11-05,14," 140,000 ",2024-10-18,2025-02-02,107
ALAFS00001,석유화학제품,천연고무,RSS #3,kg," 3,500 ",2024,2024-11-09,11," 38,500 ",2024-10-17,2025-01-10,85
ALAKG00001,석유화학제품,합성고무,TPE,kg," 3,500 ",2024,2024-12-17,26," 91,000 ",2024-12-16,2025-01-17,32
ALAKH00001,석유화학제품,라텍스,섬유 접착제용,Ton," 3,230,000 ",2024,2024-01-13,36," 116,280,000 ",2023-12-22,2024-03-23,92
ALAFV00001,석유화학제품,아크릴판,"10T, 3*6, 900mm*1800mm",매," 226,000 ",2024,2024-08-01,1," 226,000 ",2024-07-03,2024-11-04,124
ALAFW00001,석유화학제품,아크릴파이프,100Ø 8*1000mm,EA," 113,300 ",2024,2024-01-18,47," 5,325,100 ",2024-01-07,2024-06-06,151
ALAFX00001,석유화학제품,PE판,10T 1200mm×2400mm,매," 300,000 ",2024,2024-05-15,37," 11,100,000 ",2024-05-08,2024-10-10,155
AMAGI00001,가스,산소,"99.99% 액체가스, 탱크로리 (L)",ℓ, 570 ,2024,2024-08-06,32," 18,240 ",2024-08-06,2024-10-21,76
AMAGJ00001,가스,질소,"99.99% 액체가스, 탱크로리",ℓ, 570 ,2024,2024-11-22,14," 7,980 ",2024-11-22,2025-01-18,57
AMAGK00001,가스,수소,"고압가스, 99.5% 40L (병)",병," 13,300 ",2024,2024-03-03,50," 665,000 ",2024-02-19,2024-07-23,155
AMAGL00001,가스,아세틸렌,"고압가스, 98% 용접용 (kg)",kg," 27,300 ",2024,2024-04-04,19," 518,700 ",2024-03-17,2024-08-06,142
AMAFY00001,화공약품,염산,35% 공업용 25kg,통," 23,000 ",2024,2024-10-09,20," 460,000 ",2024-09-09,2025-02-23,167
AMAFZ00001,화공약품,질산,68% 공업용 25kg,통," 38,000 ",2024,2024-10-19,3," 114,000 ",2024-09-29,2024-11-10,42
AMAGA00001,화공약품,인산,85%공업용 35kg,통," 185,600 ",2024,2024-02-27,8," 1,484,800 ",2024-02-25,2024-02-26,1
AMAGB00001,화공약품,황산,98% 공업용 25kg,통," 27,700 ",2024,2024-07-15,23," 637,100 ",2024-07-08,2024-12-11,156
AMAGC00001,화공약품,가성소다,98% 고체 25kg,포," 49,000 ",2024,2024-08-11,33," 1,617,000 ",2024-07-23,2024-08-27,35
AMAGD00001,화공약품,소다회,99% 중회(공업용) 25kg,포," 37,400 ",2024,2024-07-07,18," 673,200 ",2024-06-14,2024-12-06,175
AMAGE00001,화공약품,염화칼슘,74% 공업용 25kg,포," 26,700 ",2024,2024-02-02,31," 827,700 ",2024-01-06,2024-02-17,42
AMAGF00001,화공약품,암모니아수,25% 18KG,통," 30,000 ",2024,2024-05-18,47," 1,410,000 ",2024-04-29,2024-08-01,94
AMAGG00001,화공약품,과산화수소,"35% 액상, 20kg",통," 44,800 ",2024,2024-06-18,43," 1,926,400 ",2024-06-15,2024-07-18,33
AMAGH00001,화공약품,산화크롬,98.5% 25kg,통," 585,100 ",2024,2024-12-20,23," 13,457,300 ",2024-12-14,2025-06-10,178
ANAKW00001,섬유제품,면사,순면사 30수단사(코마)181.44kg (VAT포함),kg," 5,160 ",2024,2024-10-07,21," 108,360 ",2024-09-16,2025-02-17,154
ANAKW00001,섬유제품,면사,혼방면사 30수단사  코마 P/C 60/40 181.44kg (VAT포함),kg," 4,370 ",2024,2024-04-10,24," 104,880 ",2024-04-08,2024-07-15,98
ANAKY00001,섬유제품,아크릴,32번수 단사 아크릴 (VAT포함) kg당,kg," 6,890 ",2024,2024-10-20,31," 213,590 ",2024-10-12,2024-10-29,17
AOAGT00001,용지,중질지,70g/㎡ 4ⅹ6판,연," 46,220 ",2024,2024-12-12,47," 2,172,340 ",2024-12-08,2025-05-20,163
AOAGU00001,용지,백상지,70g/㎡ 4ⅹ6판,연," 60,220 ",2024,2024-06-23,49," 2,950,780 ",2024-06-21,2024-08-01,41
AOAGV00001,용지,아트지,100g/㎡ 4ⅹ6판(양면),연," 82,220 ",2024,2024-09-28,2," 164,440 ",2024-09-23,2024-12-22,90
AOAGY00001,용지,마니라판지,비코팅200g/㎡ 4ⅹ6판,연," 131,840 ",2024,2024-05-08,7," 922,880 ",2024-04-27,2024-05-16,19
AOAGZ00001,용지,백크라프트지,75-120g/㎡ ,Ton," 2,346,000 ",2024,2024-05-23,13," 30,498,000 ",2024-05-18,2024-10-10,145
AOAHA00001,용지,골판지원지,골심지 S120,Ton," 555,000 ",2024,2024-10-02,1," 555,000 ",2024-09-02,2024-09-23,21
AOAHB00001,용지,알루미늄박지,(7-15μ)ⅹ100mm,kg," 6,500 ",2024,2024-04-13,2," 13,000 ",2024-04-08,2024-07-21,104
AOAHC00001,용지,전산지,백색평량70g/㎡,ton," 1,684,620 ",2024,2024-08-20,35," 58,961,700 ",2024-08-02,2024-08-03,1
AOAGW00001,용지,박엽지,노루지 평량 25g/㎡  Roll,연," 2,640,000 ",2024,2024-05-21,42," 110,880,000 ",2024-05-02,2024-06-14,43
AOAGX00001,용지,종이컵지,백색 평량 230g/㎡ ,Ton," 1,365,000 ",2024,2024-12-11,12," 16,380,000 ",2024-11-21,2025-03-24,123
APAHD00001,사무용품,컴퓨터본체,DM500S9Z-AD2BA,대," 560,000 ",2024,2024-02-17,38," 21,280,000 ",2024-01-30,2024-05-18,109
APAHG00001,사무용품,팩시밀리,FAX-L150,대," 260,000 ",2024,2024-02-18,27," 7,020,000 ",2024-02-17,2024-05-04,77
APALA00001,사무용품,책상,L형데스크 SD316R 1600×1200×720mm,EA," 446,000 ",2024,2024-06-24,41," 18,286,000 ",2024-05-26,2024-07-09,44
APAHF00001,사무용품,CD-R,CD-R 700MB  52x 50장 케익 (LG),EA," 15,000 ",2024,2024-12-05,38," 570,000 ",2024-11-05,2024-12-22,47
AAAAB00001,철강재,보통철근,SD300 D10㎜,M/T," 1,083,278 ",2022,2022-06-17,47," 50,914,066 ",2022-05-28,2022-08-21,85
AAAAB00001,철강재,보통철근,SD300 D10㎜,M/T," 1,089,230 ",2023,2023-04-19,49," 53,372,270 ",2023-04-18,2023-08-27,131
AAAAB00001,철강재,보통철근,SD300 D10㎜,M/T," 1,087,626 ",2024,2024-05-22,47," 51,118,422 ",2024-05-01,2024-07-21,81
AAAAG00001,철강재,평강,4.5t×50㎜,kg," 1,270 ",2023,2023-02-25,29," 36,830 ",2023-02-20,2023-05-22,91
AAAAG00001,철강재,평강,4.5t×50㎜,kg," 1,272 ",2024,2024-08-07,48," 61,056 ",2024-07-20,2024-07-25,5
AAAAO00001,철강재,구조용탄소강관(백관),76.3×3.2mm,m," 9,981 ",2023,2023-05-17,17," 169,677 ",2023-04-24,2023-08-22,120
AAAAO00001,철강재,구조용탄소강관(백관),76.3×3.2mm,m," 10,000 ",2024,2024-07-08,9," 90,000 ",2024-06-28,2024-08-07,40
ABAAX00001,특수강재,스테인리스강판(STS304 2B),STS304 2.0mm,M/T," 4,309,890 ",2023,2023-02-10,13," 56,028,570 ",2023-01-16,2023-02-13,28
ABAAX00001,특수강재,스테인리스강판(STS304 2B),STS304 2.0mm,M/T," 4,364,303 ",2024,2024-08-28,2," 8,728,606 ",2024-08-01,2024-12-21,142
ABAAY00001,특수강재,스테인리스선(STS304),0.3㎜,kg," 9,576 ",2023,2023-06-20,17," 162,792 ",2023-06-12,2023-09-03,83
ABAAY00001,특수강재,스테인리스선(STS304),0.3㎜,kg," 9,645 ",2024,2024-04-18,37," 356,865 ",2024-04-10,2024-06-16,67
ABABA00001,특수강재,회주철품(KSD4301),GC-200,kg," 3,755 ",2023,2023-02-01,1," 3,755 ",2023-01-18,2023-03-05,46
ABABA00001,특수강재,회주철품(KSD4301),GC-200,kg," 3,796 ",2024,2024-08-07,15," 56,940 ",2024-08-07,2024-08-30,23
ACABP00001,비철제품,봉납땜,Sn 50%,kg," 35,025 ",2023,2023-08-02,23," 805,575 ",2023-07-23,2024-01-05,166
ACABP00001,비철제품,봉납땜,Sn 50%,kg," 35,312 ",2024,2024-11-20,41," 1,447,792 ",2024-11-04,2025-02-17,105
AEACF00001,토목자재,스트레이트아스팔트,AP-3 침입도 80∼100㎜,kg, 917 ,2022,2022-06-03,32," 29,344 ",2022-05-07,2022-09-10,126
AEACF00001,토목자재,스트레이트아스팔트,AP-3 침입도 80∼100㎜,kg, 920 ,2022,2022-12-10,40," 36,800 ",2022-11-22,2023-05-01,160
AEACN00001,토목자재,콘크리트파일(PHC PILE),400×65×10m(A종),본," 304,778 ",2023,2023-04-09,10," 3,047,780 ",2023-03-23,2023-08-17,147
AEACN00001,토목자재,콘크리트파일(PHC PILE),400×65×10m(A종),본," 305,118 ",2024,2024-08-09,50," 15,255,900 ",2024-07-11,2024-10-09,90
